LOA Mnd R(CI) DL FGM-sulcus(mm)	int	0,8;99:Cannot be assessed	WTMEC2YR
LOA Mnd R(CI) MF FGM-sulcus(mm)	int	0,8;99:Cannot be assessed	WTMEC2YR
LOA Mnd R(2B) DF FGM-sulcus(mm)	int	0,8;99:Cannot be assessed	WTMEC2YR
LOA Mnd R(2B) ML FGM-sulcus(mm)	int	0,8;99:Cannot be assessed	WTMEC2YR
LOA Mnd R(2B) MdF FGM-sulcus(mm)	int	0,6;99:Cannot be assessed	WTMEC2YR
LOA Max L(1M) DL FGM-sulcus(mm)	int	0,10;99:Cannot be assessed	WTMEC2YR
LOA Max L(1M) MF FGM-sulcus(mm)	int	0,9;99:Cannot be assessed	WTMEC2YR
LOA Max R(C) MdL FGM-CEJ(mm)	int	-6,3;99:Cannot be assessed	WTMEC2YR
LOA Max L(1M) MdF FGM-sulcus(mm)	int	0,8;99:Cannot be assessed	WTMEC2YR
LOA Max L(1M) MdL FGM-sulcus(mm)	int	0,7;99:Cannot be assessed	WTMEC2YR
LOA Mnd R(2B) MF FGM-sulcus(mm)	int	0,8;99:Cannot be assessed	WTMEC2YR
LOA Max L(1M) ML FGM-sulcus(mm)	int	0,10;99:Cannot be assessed	WTMEC2YR
LOA Max L(1M) DF FGM-sulcus(mm)	int	0,12;99:Cannot be assessed	WTMEC2YR
LOA Max R(2M) MF FGM-sulcus(mm)	int	0,8;99:Cannot be assessed	WTMEC2YR
LOA Max R(2M) DL FGM-sulcus(mm)	int	0,9;99:Cannot be assessed	WTMEC2YR
LOA Max R(2M) MdL FGM-sulcus(mm)	int	0,8;99:Cannot be assessed	WTMEC2YR
LOA Max R(2M) MdF FGM-sulcus(mm)	int	0,7;99:Cannot be assessed	WTMEC2YR
LOA Max R(2M) ML FGM-sulcus(mm)	int	0,8;99:Cannot be assessed	WTMEC2YR
LOA Max R(2B) DL calculated AL(mm)	int	0,11;99:Cannot be assessed	WTMEC2YR
LOA Max R(2M) DF FGM-sulcus(mm)	int	0,9;99:Cannot be assessed	WTMEC2YR
LOA Max R(LI) DL FGM-sulcus(mm)	int	0,8;99:Cannot be assessed	WTMEC2YR
LOA Max R(LI) MF FGM-sulcus(mm)	int	0,10;99:Cannot be assessed	WTMEC2YR
LOA Max R(LI) MdF FGM-sulcus(mm)	int	0,12;99:Cannot be assessed	WTMEC2YR
LOA Max R(LI) MdL FGM-sulcus(mm)	int	0,8;99:Cannot be assessed	WTMEC2YR
LOA Max R(LI) ML FGM-sulcus(mm)	int	0,8;99:Cannot be assessed	WTMEC2YR
LOA Max R(LI) DF FGM-sulcus(mm)	int	0,8;99:Cannot be assessed	WTMEC2YR
LOA Mnd R(C) MF FGM-sulcus(mm)	int	0,8;99:Cannot be assessed	WTMEC2YR
LOA Mnd R(C) DL FGM-sulcus(mm)	int	0,7;99:Cannot be assessed	WTMEC2YR
LOA Mnd L(2M) DL FGM-CEJ(mm)	int	-10,2;99:Cannot be assessed	WTMEC2YR
LOA Mnd L(2M) MF FGM-CEJ(mm)	int	-8,1;99:Cannot be assessed	WTMEC2YR
LOA Mnd L(2M) MdF FGM-CEJ(mm)	int	-8,2;99:Cannot be assessed	WTMEC2YR
LOA Mnd L(2M) MdL FGM-CEJ(mm)	int	-10,2;99:Cannot be assessed	WTMEC2YR
LOA Mnd R(C) MdF FGM-sulcus(mm)	int	0,5;99:Cannot be assessed	WTMEC2YR
LOA Mnd R(C) MdL FGM-sulcus(mm)	int	0,7;99:Cannot be assessed	WTMEC2YR
LOA Mnd L(2M) DF FGM-CEJ(mm)	int	-8,2;99:Cannot be assessed	WTMEC2YR
LOA Mnd R(C) ML FGM-sulcus(mm)	int	0,8;99:Cannot be assessed	WTMEC2YR
LOA Mnd L(2M) ML FGM-CEJ(mm)	int	-10,2;99:Cannot be assessed	WTMEC2YR
LOA Mnd R(C) DF FGM-sulcus(mm)	int	0,8;99:Cannot be assessed	WTMEC2YR
LOA Max R(C) DF calculated AL(mm)	int	0,13;99:Cannot be assessed	WTMEC2YR
LOA Mnd L(2B) DF FGM-CEJ(mm)	int	-8,2;99:Cannot be assessed	WTMEC2YR
LOA Mnd R(1B) DL calculated AL(mm)	int	0,12;99:Cannot be assessed	WTMEC2YR
LOA Mnd R(1B) MF calculated AL(mm)	int	0,12;99:Cannot be assessed	WTMEC2YR
LOA Mnd R(1B) MdL calculated AL(mm)	int	0,11;99:Cannot be assessed	WTMEC2YR
LOA Mnd R(1B) MdF calculated AL(mm)	int	0,14;99:Cannot be assessed	WTMEC2YR
LOA Mnd R(1B) ML calculated AL(mm)	int	0,13;99:Cannot be assessed	WTMEC2YR
LOA Mnd R(1B) DF calculated AL(mm)	int	0,11;99:Cannot be assessed	WTMEC2YR
LOA Mnd R(LI) ML FGM-CEJ(mm)	int	-8,2;99:Cannot be assessed	WTMEC2YR
LOA Mnd R(LI) MdL FGM-CEJ(mm)	int	-8,1;99:Cannot be assessed	WTMEC2YR
LOA Max R(2B) DF calculated AL(mm)	int	0,9;99:Cannot be assessed	WTMEC2YR
LOA Mnd R(LI) MdF FGM-CEJ(mm)	int	-8,1;99:Cannot be assessed	WTMEC2YR
LOA Mnd R(2M) DF FGM-CEJ(mm)	int	-5,2;99:Cannot be assessed	WTMEC2YR
LOA Mnd R(2M) ML FGM-CEJ(mm)	int	-7,2;99:Cannot be assessed	WTMEC2YR
LOA Mnd R(2M) MdL FGM-CEJ(mm)	int	-6,1;99:Cannot be assessed	WTMEC2YR
LOA Mnd R(2M) MdF FGM-CEJ(mm)	int	-6,2;99:Cannot be assessed	WTMEC2YR
LOA Mnd R(2M) DL FGM-CEJ(mm)	int	-6,2;99:Cannot be assessed	WTMEC2YR
LOA Mnd R(2M) MF FGM-CEJ(mm)	int	-6,1;99:Cannot be assessed	WTMEC2YR
LOA Max R(1B) MF FGM-sulcus(mm)	int	0,8;99:Cannot be assessed	WTMEC2YR
LOA Max R(1B) DL FGM-sulcus(mm)	int	0,8;99:Cannot be assessed	WTMEC2YR
LOA Max L(C) MF FGM-CEJ(mm)	int	-10,2;99:Cannot be assessed	WTMEC2YR
LOA Max L(C) DL FGM-CEJ(mm)	int	-6,2;99:Cannot be assessed	WTMEC2YR
LOA Max R(1B) ML FGM-sulcus(mm)	int	0,8;99:Cannot be assessed	WTMEC2YR
LOA Max L(C) MdL FGM-CEJ(mm)	int	-6,2;99:Cannot be assessed	WTMEC2YR
LOA Max L(C) MdF FGM-CEJ(mm)	int	-10,1;99:Cannot be assessed	WTMEC2YR
LOA Max R(C) DL calculated AL(mm)	int	0,13;99:Cannot be assessed	WTMEC2YR
LOA Max L(C) ML FGM-CEJ(mm)	int	-6,2;99:Cannot be assessed	WTMEC2YR
LOA Max L(C) DF FGM-CEJ(mm)	int	-8,2;99:Cannot be assessed	WTMEC2YR
LOA Max R(1B) MdL FGM-sulcus(mm)	int	0,7;99:Cannot be assessed	WTMEC2YR
LOA Mnd L(1M) MF FGM-sulcus(mm)	int	0,8;99:Cannot be assessed	WTMEC2YR
LOA Mnd L(1M) DL FGM-sulcus(mm)	int	0,8;99:Cannot be assessed	WTMEC2YR
LOA Mnd R(2B) ML FGM-CEJ(mm)	int	-6,2;99:Cannot be assessed	WTMEC2YR
LOA Mnd R(2B) MdF FGM-CEJ(mm)	int	-7,1;99:Cannot be assessed	WTMEC2YR
LOA Max L(1M) DL FGM-CEJ(mm)	int	-10,2;99:Cannot be assessed	WTMEC2YR
LOA Max L(1M) MF FGM-CEJ(mm)	int	-12,1;99:Cannot be assessed	WTMEC2YR
LOA Mnd R(LI) MF FGM-CEJ(mm)	int	-8,2;99:Cannot be assessed	WTMEC2YR
LOA Mnd L(CI) DL calculated AL(mm)	int	0,11;99:Cannot be assessed	WTMEC2YR
LOA Max L(2M) ML calculated AL(mm)	int	0,13;99:Cannot be assessed	WTMEC2YR
LOA Mnd L(CI) MF calculated AL(mm)	int	0,11;99:Cannot be assessed	WTMEC2YR
LOA Mnd L(CI) MdL calculated AL(mm)	int	0,11;99:Cannot be assessed	WTMEC2YR
LOA Mnd L(CI) MdF calculated AL(mm)	int	0,12;99:Cannot be assessed	WTMEC2YR
LOA Mnd L(1M) ML FGM-sulcus(mm)	int	0,8;99:Cannot be assessed	WTMEC2YR
LOA Max L(1M) MdF FGM-CEJ(mm)	int	-12,1;99:Cannot be assessed	WTMEC2YR
LOA Max L(1M) MdL FGM-CEJ(mm)	int	-12,1;99:Cannot be assessed	WTMEC2YR
LOA Mnd L(1M) DF FGM-sulcus(mm)	int	0,8;99:Cannot be assessed	WTMEC2YR
LOA Max L(1M) ML FGM-CEJ(mm)	int	-6,3;99:Cannot be assessed	WTMEC2YR
LOA Max L(1M) DF FGM-CEJ(mm)	int	-12,2;99:Cannot be assessed	WTMEC2YR
LOA Mnd L(1M) MdL FGM-sulcus(mm)	int	0,8;99:Cannot be assessed	WTMEC2YR
LOA Mnd L(1M) MdF FGM-sulcus(mm)	int	0,6;99:Cannot be assessed	WTMEC2YR
LOA Mnd L(2B) ML calculated AL(mm)	int	0,10;99:Cannot be assessed	WTMEC2YR
LOA Mnd L(2B) DF calculated AL(mm)	int	0,11;99:Cannot be assessed	WTMEC2YR
LOA Mnd L(2B) MdL calculated AL(mm)	int	0,13;99:Cannot be assessed	WTMEC2YR
LOA Mnd L(2B) MdF calculated AL(mm)	int	0,12;99:Cannot be assessed	WTMEC2YR
LOA Mnd L(2B) DL calculated AL(mm)	int	0,13;99:Cannot be assessed	WTMEC2YR
LOA Mnd L(2B) MF calculated AL(mm)	int	0,12;99:Cannot be assessed	WTMEC2YR
LOA Max L(2M) MdF calculated AL(mm)	int	0,10;99:Cannot be assessed	WTMEC2YR
LOA Max R(LI) DL FGM-CEJ(mm)	int	-6,2;99:Cannot be assessed	WTMEC2YR
LOA Max R(LI) MF FGM-CEJ(mm)	int	-7,2;99:Cannot be assessed	WTMEC2YR
LOA Max R(LI) MdF FGM-CEJ(mm)	int	-8,2;99:Cannot be assessed	WTMEC2YR
LOA Max R(LI) MdL FGM-CEJ(mm)	int	-6,2;99:Cannot be assessed	WTMEC2YR
LOA Max R(LI) ML FGM-CEJ(mm)	int	-7,1;99:Cannot be assessed	WTMEC2YR
LOA Max R(LI) DF FGM-CEJ(mm)	int	-6,2;99:Cannot be assessed	WTMEC2YR
LOA Max R(CI) MdL FGM-sulcus(mm)	int	0,8;99:Cannot be assessed	WTMEC2YR
LOA Max R(CI) MdF FGM-sulcus(mm)	int	0,6;99:Cannot be assessed	WTMEC2YR
LOA Mnd R(2M) DL calculated AL(mm)	int	0,11;99:Cannot be assessed	WTMEC2YR
LOA Max R(CI) DF FGM-sulcus(mm)	int	0,10;99:Cannot be assessed	WTMEC2YR
LOA Max R(CI) ML FGM-sulcus(mm)	int	0,8;99:Cannot be assessed	WTMEC2YR
LOA Mnd R(2M) ML calculated AL(mm)	int	0,11;99:Cannot be assessed	WTMEC2YR
LOA Mnd R(2M) DF calculated AL(mm)	int	0,10;99:Cannot be assessed	WTMEC2YR
LOA Max R(CI) DL FGM-sulcus(mm)	int	0,8;99:Cannot be assessed	WTMEC2YR
LOA Mnd R(2M) MdL calculated AL(mm)	int	0,11;99:Cannot be assessed	WTMEC2YR
LOA Max R(CI) MF FGM-sulcus(mm)	int	0,8;99:Cannot be assessed	WTMEC2YR
LOA Max L(1B) DL calculated AL(mm)	int	0,10;99:Cannot be assessed	WTMEC2YR
LOA Max L(1B) MF calculated AL(mm)	int	0,10;99:Cannot be assessed	WTMEC2YR
LOA Mnd R(2B) MdF calculated AL(mm)	int	0,10;99:Cannot be assessed	WTMEC2YR
LOA Max L(1B) ML calculated AL(mm)	int	0,14;99:Cannot be assessed	WTMEC2YR
LOA Mnd L(C) DF FGM-sulcus(mm)	int	0,8;99:Cannot be assessed	WTMEC2YR
LOA Max L(1B) DF calculated AL(mm)	int	0,10;99:Cannot be assessed	WTMEC2YR
LOA Max L(1B) MdF calculated AL(mm)	int	0,9;99:Cannot be assessed	WTMEC2YR
LOA Max L(1B) MdL calculated AL(mm)	int	0,12;99:Cannot be assessed	WTMEC2YR
LOA Mnd R(C) DF calculated AL(mm)	int	0,14;99:Cannot be assessed	WTMEC2YR
LOA Mnd R(C) ML calculated AL(mm)	int	0,10;99:Cannot be assessed	WTMEC2YR
LOA Mnd R(C) MdF calculated AL(mm)	int	0,13;99:Cannot be assessed	WTMEC2YR
LOA Mnd R(C) MdL calculated AL(mm)	int	0,10;99:Cannot be assessed	WTMEC2YR
LOA Mnd R(C) DL calculated AL(mm)	int	0,10;99:Cannot be assessed	WTMEC2YR
LOA Mnd R(C) MF calculated AL(mm)	int	0,11;99:Cannot be assessed	WTMEC2YR
LOA Max L(2M) DF calculated AL(mm)	int	0,12;99:Cannot be assessed	WTMEC2YR
LOA Max R(2M) MdL calculated AL(mm)	int	0,12;99:Cannot be assessed	WTMEC2YR
LOA Max R(2M) MdF calculated AL(mm)	int	0,10;99:Cannot be assessed	WTMEC2YR
LOA Max L(2M) MdL calculated AL(mm)	int	0,16;99:Cannot be assessed	WTMEC2YR
LOA Max R(2M) ML calculated AL(mm)	int	0,11;99:Cannot be assessed	WTMEC2YR
LOA Mnd L(C) DL FGM-sulcus(mm)	int	0,8;99:Cannot be assessed	WTMEC2YR
LOA Mnd L(C) MF FGM-sulcus(mm)	int	0,8;99:Cannot be assessed	WTMEC2YR
LOA Mnd L(C) MdL FGM-sulcus(mm)	int	0,7;99:Cannot be assessed	WTMEC2YR
LOA Mnd L(C) MdF FGM-sulcus(mm)	int	0,6;99:Cannot be assessed	WTMEC2YR
LOA Max L(2M) DL calculated AL(mm)	int	0,12;99:Cannot be assessed	WTMEC2YR
LOA Max L(2M) MF calculated AL(mm)	int	0,11;99:Cannot be assessed	WTMEC2YR
LOA Max R(2M) DL calculated AL(mm)	int	0,12;99:Cannot be assessed	WTMEC2YR
LOA Max R(2M) MF calculated AL(mm)	int	0,12;99:Cannot be assessed	WTMEC2YR
LOA Mnd L(C) ML FGM-sulcus(mm)	int	0,8;99:Cannot be assessed	WTMEC2YR
LOA Mnd R(2B) DL calculated AL(mm)	int	0,12;99:Cannot be assessed	WTMEC2YR
LOA Max L(CI) ML FGM-CEJ(mm)	int	-6,2;99:Cannot be assessed	WTMEC2YR
LOA Max L(CI) DF FGM-CEJ(mm)	int	-10,2;99:Cannot be assessed	WTMEC2YR
LOA Max L(C) MF FGM-sulcus(mm)	int	0,11;99:Cannot be assessed	WTMEC2YR
LOA Max L(C) DL FGM-sulcus(mm)	int	0,8;99:Cannot be assessed	WTMEC2YR
LOA Max L(CI) MdF FGM-CEJ(mm)	int	-6,2;99:Cannot be assessed	WTMEC2YR
LOA Max L(CI) MdL FGM-CEJ(mm)	int	-6,2;99:Cannot be assessed	WTMEC2YR
LOA Max L(CI) MF FGM-CEJ(mm)	int	-6,2;99:Cannot be assessed	WTMEC2YR
LOA Max L(CI) DL FGM-CEJ(mm)	int	-8,2;99:Cannot be assessed	WTMEC2YR
LOA Max L(C) MdL FGM-sulcus(mm)	int	0,8;99:Cannot be assessed	WTMEC2YR
LOA Max L(C) MdF FGM-sulcus(mm)	int	0,8;99:Cannot be assessed	WTMEC2YR
LOA Max L(C) ML FGM-sulcus(mm)	int	0,11;99:Cannot be assessed	WTMEC2YR
LOA Max L(C) DF FGM-sulcus(mm)	int	0,8;99:Cannot be assessed	WTMEC2YR
LOA Mnd R(2M) ML FGM-sulcus(mm)	int	0,8;99:Cannot be assessed	WTMEC2YR
LOA Max L(2B) DL FGM-sulcus(mm)	int	0,8;99:Cannot be assessed	WTMEC2YR
LOA Max L(2B) MF FGM-sulcus(mm)	int	0,8;99:Cannot be assessed	WTMEC2YR
LOA Mnd R(2M) MdL FGM-sulcus(mm)	int	0,8;99:Cannot be assessed	WTMEC2YR
LOA Mnd R(2M) MdF FGM-sulcus(mm)	int	0,7;99:Cannot be assessed	WTMEC2YR
LOA Max L(2B) DF FGM-sulcus(mm)	int	0,9;99:Cannot be assessed	WTMEC2YR
LOA Mnd R(2M) MF FGM-sulcus(mm)	int	0,7;99:Cannot be assessed	WTMEC2YR
LOA Max L(2B) ML FGM-sulcus(mm)	int	0,8;99:Cannot be assessed	WTMEC2YR
LOA Max L(2B) MdL FGM-sulcus(mm)	int	0,8;99:Cannot be assessed	WTMEC2YR
LOA Max L(2B) MdF FGM-sulcus(mm)	int	0,6;99:Cannot be assessed	WTMEC2YR
LOA Mnd R(LI) DL FGM-CEJ(mm)	int	-8,2;99:Cannot be assessed	WTMEC2YR
LOA Max R(2M) DF calculated AL(mm)	int	0,14;99:Cannot be assessed	WTMEC2YR
LOA Max L(2B) MdL calculated AL(mm)	int	0,13;99:Cannot be assessed	WTMEC2YR
LOA Max L(2B) MdF calculated AL(mm)	int	0,10;99:Cannot be assessed	WTMEC2YR
LOA Max L(2B) DF calculated AL(mm)	int	0,10;99:Cannot be assessed	WTMEC2YR
LOA Max L(2B) ML calculated AL(mm)	int	0,14;99:Cannot be assessed	WTMEC2YR
LOA Max L(2B) MF calculated AL(mm)	int	0,12;99:Cannot be assessed	WTMEC2YR
LOA Max L(2B) DL calculated AL(mm)	int	0,12;99:Cannot be assessed	WTMEC2YR
LOA Mnd L(C) DF calculated AL(mm)	int	0,14;99:Cannot be assessed	WTMEC2YR
LOA Mnd L(C) ML calculated AL(mm)	int	0,15;99:Cannot be assessed	WTMEC2YR
LOA Mnd L(C) MdL calculated AL(mm)	int	0,11;99:Cannot be assessed	WTMEC2YR
LOA Mnd L(C) MdF calculated AL(mm)	int	0,12;99:Cannot be assessed	WTMEC2YR
LOA Mnd L(C) MF calculated AL(mm)	int	0,13;99:Cannot be assessed	WTMEC2YR
LOA Mnd L(C) DL calculated AL(mm)	int	0,18;99:Cannot be assessed	WTMEC2YR
LOA Mnd R(CI) DL FGM-CEJ(mm)	int	-6,2;99:Cannot be assessed	WTMEC2YR
LOA Mnd R(CI) MF FGM-CEJ(mm)	int	-10,2;99:Cannot be assessed	WTMEC2YR
LOA Max L(C) MdL calculated AL(mm)	int	0,14;99:Cannot be assessed	WTMEC2YR
LOA Max L(C) MdF calculated AL(mm)	int	0,14;99:Cannot be assessed	WTMEC2YR
LOA Max L(C) ML calculated AL(mm)	int	0,16;99:Cannot be assessed	WTMEC2YR
LOA Max L(C) DF calculated AL(mm)	int	0,13;99:Cannot be assessed	WTMEC2YR
LOA Mnd R(CI) ML FGM-CEJ(mm)	int	-7,2;99:Cannot be assessed	WTMEC2YR
LOA Mnd R(CI) DF FGM-CEJ(mm)	int	-8,2;99:Cannot be assessed	WTMEC2YR
LOA Max L(C) DL calculated AL(mm)	int	0,13;99:Cannot be assessed	WTMEC2YR
LOA Mnd R(2M) DF FGM-sulcus(mm)	int	0,10;99:Cannot be assessed	WTMEC2YR
LOA Max L(C) MF calculated AL(mm)	int	0,12;99:Cannot be assessed	WTMEC2YR
LOA Mnd R(CI) MdF FGM-CEJ(mm)	int	-11,2;99:Cannot be assessed	WTMEC2YR
LOA Mnd R(CI) MdL FGM-CEJ(mm)	int	-8,2;99:Cannot be assessed	WTMEC2YR
LOA Mnd L(C) ML FGM-CEJ(mm)	int	-8,2;99:Cannot be assessed	WTMEC2YR
LOA Mnd L(C) DF FGM-CEJ(mm)	int	-10,2;99:Cannot be assessed	WTMEC2YR
LOA Mnd L(C) MdL FGM-CEJ(mm)	int	-8,2;99:Cannot be assessed	WTMEC2YR
LOA Mnd L(C) MdF FGM-CEJ(mm)	int	-11,2;99:Cannot be assessed	WTMEC2YR
LOA Mnd L(1B) MF FGM-sulcus(mm)	int	0,7;99:Cannot be assessed	WTMEC2YR
LOA Mnd L(C) DL FGM-CEJ(mm)	int	-10,2;99:Cannot be assessed	WTMEC2YR
LOA Mnd L(1B) MdL FGM-sulcus(mm)	int	0,7;99:Cannot be assessed	WTMEC2YR
LOA Mnd L(C) MF FGM-CEJ(mm)	int	-9,2;99:Cannot be assessed	WTMEC2YR
LOA Mnd L(1B) DF FGM-sulcus(mm)	int	0,7;99:Cannot be assessed	WTMEC2YR
LOA Mnd L(1B) ML FGM-sulcus(mm)	int	0,10;99:Cannot be assessed	WTMEC2YR
LOA Mnd L(CI) DF FGM-CEJ(mm)	int	-8,2;99:Cannot be assessed	WTMEC2YR
LOA Mnd R(1M) ML calculated AL(mm)	int	0,12;99:Cannot be assessed	WTMEC2YR
LOA Mnd R(CI) DL calculated AL(mm)	int	0,10;99:Cannot be assessed	WTMEC2YR
LOA Mnd R(2M) DL FGM-sulcus(mm)	int	0,8;99:Cannot be assessed	WTMEC2YR
LOA Mnd L(CI) ML FGM-CEJ(mm)	int	-8,1;99:Cannot be assessed	WTMEC2YR
LOA Mnd R(1M) MdF calculated AL(mm)	int	0,9;99:Cannot be assessed	WTMEC2YR
LOA Mnd L(1M) DL calculated AL(mm)	int	0,12;99:Cannot be assessed	WTMEC2YR
LOA Mnd L(1M) MF calculated AL(mm)	int	0,10;99:Cannot be assessed	WTMEC2YR
LOA Max R(C) ML calculated AL(mm)	int	0,15;99:Cannot be assessed	WTMEC2YR
LOA Max R(C) MdL calculated AL(mm)	int	0,11;99:Cannot be assessed	WTMEC2YR
LOA Max R(C) MdF calculated AL(mm)	int	0,13;99:Cannot be assessed	WTMEC2YR
LOA Mnd L(1M) ML calculated AL(mm)	int	0,12;99:Cannot be assessed	WTMEC2YR
LOA Mnd L(1M) DF calculated AL(mm)	int	0,11;99:Cannot be assessed	WTMEC2YR
LOA Max R(C) MF calculated AL(mm)	int	0,15;99:Cannot be assessed	WTMEC2YR
LOA Mnd L(1M) MdL calculated AL(mm)	int	0,10;99:Cannot be assessed	WTMEC2YR
LOA Mnd L(1M) MdF calculated AL(mm)	int	0,11;99:Cannot be assessed	WTMEC2YR
LOA Max R(1B) MdF calculated AL(mm)	int	0,12;99:Cannot be assessed	WTMEC2YR
LOA Max R(1B) MdL calculated AL(mm)	int	0,15;99:Cannot be assessed	WTMEC2YR
LOA Mnd L(1M) DF FGM-CEJ(mm)	int	-6,2;99:Cannot be assessed	WTMEC2YR
LOA Max R(1B) DF calculated AL(mm)	int	0,14;99:Cannot be assessed	WTMEC2YR
LOA Max R(1B) ML calculated AL(mm)	int	0,13;99:Cannot be assessed	WTMEC2YR
LOA Max R(1B) DL calculated AL(mm)	int	0,13;99:Cannot be assessed	WTMEC2YR
LOA Max R(1B) MF calculated AL(mm)	int	0,12;99:Cannot be assessed	WTMEC2YR
LOA Max L(1B) MF FGM-CEJ(mm)	int	-5,2;99:Cannot be assessed	WTMEC2YR
LOA Max L(1B) DL FGM-CEJ(mm)	int	-6,2;99:Cannot be assessed	WTMEC2YR
LOA Max L(1B) MdF FGM-CEJ(mm)	int	-8,1;99:Cannot be assessed	WTMEC2YR
LOA Max L(1B) MdL FGM-CEJ(mm)	int	-6,2;99:Cannot be assessed	WTMEC2YR
LOA Max L(1B) ML FGM-CEJ(mm)	int	-6,2;99:Cannot be assessed	WTMEC2YR
LOA Max L(1B) DF FGM-CEJ(mm)	int	-6,2;99:Cannot be assessed	WTMEC2YR
LOA Mnd R(1M) DF calculated AL(mm)	int	0,11;99:Cannot be assessed	WTMEC2YR
LOA Mnd L(LI) MdF calculated AL(mm)	int	0,12;99:Cannot be assessed	WTMEC2YR
LOA Mnd L(LI) MdL calculated AL(mm)	int	0,12;99:Cannot be assessed	WTMEC2YR
LOA Max R(1M) DF FGM-sulcus(mm)	int	0,7;99:Cannot be assessed	WTMEC2YR
LOA Mnd L(LI) ML calculated AL(mm)	int	0,12;99:Cannot be assessed	WTMEC2YR
LOA Mnd R(1M) MdL calculated AL(mm)	int	0,10;99:Cannot be assessed	WTMEC2YR
LOA Mnd L(LI) DF calculated AL(mm)	int	0,11;99:Cannot be assessed	WTMEC2YR
LOA Mnd R(1M) DL calculated AL(mm)	int	0,12;99:Cannot be assessed	WTMEC2YR
LOA Mnd R(1M) MF calculated AL(mm)	int	0,15;99:Cannot be assessed	WTMEC2YR
LOA Mnd L(LI) DL calculated AL(mm)	int	0,11;99:Cannot be assessed	WTMEC2YR
LOA Mnd L(LI) MF calculated AL(mm)	int	0,10;99:Cannot be assessed	WTMEC2YR
Overall recommendation for care	category	1:See a dentist immediately;2:See a dentist within the next 2 weeks;3:See a dentist at your earliest convenience;4:Continue your regular routine care	WTMEC2YR
Oral hygiene	category	1:Yes;2:No	WTMEC2YR
Some other finding (specify w/referral)	category	1:Yes;2:No	WTMEC2YR
Clinical impression soft tissue conditon	category	1:Yes;2:No	WTMEC2YR
Decayed teeth	category	1:Yes;2:No	WTMEC2YR
No significant findings	category	1:Yes;2:No	WTMEC2YR
Was participant exam position recumbent	category	1:Yes;2:No	WTMEC2YR
Gum disease/problem	category	1:Yes;2:No	WTMEC2YR
Denture/Partial Denture/Plates	category	1:Yes;2:No	WTMEC2YR
Baseline Extrapolated Volume (mL)	int	1,295	WTMEC2YR
Spirometry First Test Status	category	1:Complete Exam;2:Partial Exam;3:Not Done;4:Safety Exclusion	WTMEC2YR
Baseline Forced Expiratory Time (s)	float	1.1,27.4	WTMEC2YR
2nd Test Forced Expiratory Time (s)	float	3.1,24.7	WTMEC2YR
Heart attack in last 3 months?	category	1:Yes;2:No;7:Refused;9:Don't know	WTMEC2YR
Selected for Bronchodilator	category	1:Yes;2:No	WTMEC2YR
2nd Test FVC Quality Attribute	category	A:Exceeds ATS data collection standards;B:Meets ATS data collection standards;C:Potentially usable value, but does not meet all ATS standards;D:Questionable result, use with caution;F:Results not valid	WTMEC2YR
Baseline FVC Quality Attribute	category	A:Exceeds ATS data collection standards;B:Meets ATS data collection standards;C:Potentially usable value, but does not meet all ATS standards;D:Questionable result, use with caution;F:Results not valid	WTMEC2YR
2nd Test Extrapolated Volume (mL)	int	2,207	WTMEC2YR
Coughed up blood past month?	category	1:Yes;2:No;7:Refused;9:Don't know	WTMEC2YR
Tuberculosis in last year?	category	1:Yes;2:No;7:Refused;9:Don't know	WTMEC2YR
Baseline FEF 25-75% (mL/s)	int	0,8191	WTMEC2YR
Baseline Number of Acceptable Curves	int	0,9	WTMEC2YR
Baseline FVC (mL)	int	826,9361	WTMEC2YR
Ever had open chest/abdominal surgery?	category	1:Yes;2:No;7:Refused;9:Don't know	WTMEC2YR
Ever told had a collapsed lung?	category	2:a collapsed lung?;99:99	WTMEC2YR
Ever told had an aneurysm?	category	1:An aneurysm?;77:Refused;99:Don't know	WTMEC2YR
Baseline FEV 6 (mL)	int	826,8554	WTMEC2YR
Baseline FEV 0.75 (mL)	int	595,5930	WTMEC2YR
Baseline FEV 0.5 (mL)	int	508,5219	WTMEC2YR
Baseline FEV 3 (mL)	int	0,7685	WTMEC2YR
Have you/Has SP ever had eye surgery?	category	1:Yes;2:No;7:Refused;9:Don't know	WTMEC2YR
Baseline FEV 1 (mL)	int	648,6474	WTMEC2YR
Stroke in the last 3 months?	category	1:Yes;2:No;7:Refused;9:Don't know	WTMEC2YR
Baseline FEV1 Quality Attribute	category	A:Exceeds ATS data collection standards;B:Meets ATS data collection standards;C:Potentially usable value, but does not meet all ATS standards;D:Questionable result, use with caution;F:Results not valid	WTMEC2YR
2nd Test Effort Quality Attribute	category	A:All 6 spirometry quality curve attributes are acceptable;B:The curves had a large time to peak flow or a non-repeatable peak flow;C:The curves had either less than  6 seconds of exhalation or no plateau;D:The curves had either a cough or large extrapolated volume	WTMEC2YR
2nd Test FEV 3 (mL)	int	1029,6884	WTMEC2YR
2nd Test FEV 1 (mL)	int	828,5470	WTMEC2YR
2nd Test FEV 6 (mL)	int	1131,7226	WTMEC2YR
2nd Test FVC (mL)	int	1156,7289	WTMEC2YR
2nd Test FEV 0.5 (mL)	int	575,4033	WTMEC2YR
2nd Test PEF (mL/s)	int	1888,14089	WTMEC2YR
